id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,misc_val,mo_sold,yr_sold,sale_type,saleprice,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood
2289,923228250,160,RM,21.0,2001.0,Pave,1,1,AllPub,Inside,Gtl,MeadowV,Norm,Norm,0,0,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,1.0,2.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,546.0,546.0,GasA,0.0,Y,SBrkr,546.0,546,0,1092.0,0.0,0.0,1,1,3,1,1.0,6,Typ,0,Attchd,1970.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,1,2007,WD ,11.225243392518447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1156,532477030,20,RL,95.0,8908.039766702015,Pave,1,1,AllPub,Inside,Gtl,Veenker,Norm,Norm,1,1,6,5,1974,1974,Gable,CompShg,HdBoard,ImStucc,BrkFace,1.0,2.0,CBlock,3.0,3.0,Av,ALQ,800.0,Unf,0.0,630.0,1430.0,GasA,1.0,Y,SBrkr,1430.0,0,0,1430.0,0.0,1.0,2,0,3,1,1.0,6,Typ,2,Attchd,1974.0,Unf,2.0,484.0,TA,TA,Y,117,108,165,0,0,0,7,2008,WD ,12.165250651009918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2717,905107300,80,RL,0.0,7176.0,Pave,0,1,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1,0,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.0,2.0,CBlock,3.0,4.0,Gd,GLQ,794.0,Unf,0.0,166.0,960.0,GasA,0.0,Y,SBrkr,1040.0,0,0,1040.0,1.0,0.0,1,0,3,1,1.0,6,Typ,1,Detchd,1979.0,Unf,2.0,616.0,TA,TA,Y,131,0,0,0,180,0,7,2006,WD ,11.986049221552207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2101,906378170,20,RL,91.0,10652.0,Pave,0,1,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1,1,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,2.0,2.0,PConc,4.0,3.0,Av,Unf,0.0,Unf,0.0,1494.0,1494.0,GasA,3.0,Y,SBrkr,1494.0,0,0,1494.0,0.0,0.0,2,0,3,1,2.0,7,Typ,1,Attchd,2006.0,RFn,3.0,436.1825396825397,TA,TA,Y,160,33,0,0,0,0,8,2007,New,12.540757571577291,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1377,905100020,85,RL,0.0,11235.0,Pave,1,1,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1,0,5,6,1963,1963,Gable,CompShg,HdBoard,Wd Sdng,None,1.0,2.0,CBlock,4.0,3.0,Av,ALQ,784.0,Unf,0.0,197.0,981.0,GasA,1.0,Y,SBrkr,1075.0,0,0,1075.0,1.0,0.0,1,0,3,1,2.0,6,Typ,0,Detchd,1996.0,Unf,2.0,440.0,TA,TA,Y,64,0,0,0,64,0,5,2008,WD ,11.904967552746252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1381,905104110,20,RL,68.0,10265.0,Pave,0,1,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1,1,5,7,1967,2005,Gable,CompShg,HdBoard,HdBoard,None,1.0,1.0,CBlock,3.0,3.0,No,ALQ,758.0,Unf,0.0,234.0,992.0,GasA,3.0,Y,SBrkr,992.0,0,0,992.0,1.0,0.0,1,0,3,1,2.0,6,Typ,0,Attchd,1967.0,RFn,1.0,294.0,TA,TA,Y,204,0,0,0,0,600,7,2008,WD ,11.884489021402711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2502,533127080,60,RL,0.0,14541.0,Pave,0,1,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1,0,8,7,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,2.0,3.0,PConc,4.0,4.0,No,GLQ,1012.0,Unf,0.0,326.0,1338.0,GasA,3.0,Y,SBrkr,1352.0,1168,0,2520.0,1.0,0.0,2,1,5,1,2.0,10,Typ,1,Attchd,1993.0,RFn,3.0,796.0,TA,TA,Y,209,55,0,0,0,0,11,2006,WD ,12.644327576461329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2609,535402100,80,RL,83.0,10184.0,Pave,1,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1,0,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.0,2.0,CBlock,3.0,3.0,Av,ALQ,580.0,Unf,0.0,503.0,1083.0,GasA,1.0,Y,SBrkr,1146.0,0,0,1146.0,0.0,1.0,1,0,3,1,1.0,6,Typ,1,Attchd,1963.0,Unf,1.0,294.0,TA,TA,Y,345,75,0,0,0,0,6,2006,WD ,12.013700752882718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
505,528390100,60,RL,52.0,8908.039766702015,Pave,0,1,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1,0,8,7,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,2.0,2.0,PConc,4.0,4.0,No,GLQ,1361.0,Rec,180.0,88.0,1629.0,GasA,3.0,Y,SBrkr,1686.0,762,0,2448.0,1.0,0.0,2,1,4,1,2.0,8,Typ,1,Attchd,1994.0,RFn,3.0,711.0,TA,TA,Y,517,76,0,0,0,0,7,2009,WD ,12.904207367601158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1126,528478040,60,FV,85.0,10625.0,Pave,1,1,AllPub,Inside,Gtl,Somerst,Norm,Norm,1,0,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,2.0,2.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,1026.0,1026.0,GasA,3.0,Y,SBrkr,1026.0,932,0,1958.0,0.0,0.0,2,1,3,1,2.0,9,Typ,1,Attchd,2005.0,Fin,3.0,436.1825396825397,TA,TA,Y,154,210,0,0,0,0,7,2008,WD ,12.429216196844383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2914,923226180,180,RM,21.0,1470.0,Pave,1,1,AllPub,Inside,Gtl,MeadowV,Norm,Norm,0,0,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,1.0,2.0,CBlock,4.0,3.0,Av,GLQ,522.0,Unf,0.0,108.0,630.0,GasA,1.0,Y,SBrkr,630.0,0,0,630.0,1.0,0.0,1,0,1,1,1.0,3,Typ,0,none,0.0,none,0.0,0.0,No,No,Y,0,0,0,0,0,0,4,2006,WD ,11.198214720130528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
393,527401160,90,RL,60.0,9000.0,Pave,1,1,AllPub,FR2,Gtl,NAmes,Norm,Norm,0,0,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,1.0,2.0,CBlock,4.0,3.0,No,Unf,0.0,Unf,0.0,896.0,896.0,GasA,1.0,Y,SBrkr,896.0,896,0,1792.0,0.0,0.0,2,2,4,2,1.0,8,Typ,0,none,0.0,none,0.0,0.0,No,No,Y,32,45,0,0,0,0,9,2009,WD ,11.820410164718188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2405,528180080,120,RL,48.0,5911.0,Pave,1,1,AllPub,Inside,Gtl,NridgHt,Norm,Norm,0,1,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,3.0,2.0,PConc,5.0,3.0,No,GLQ,472.0,Unf,0.0,1088.0,1560.0,GasA,3.0,Y,SBrkr,1565.0,0,0,1565.0,1.0,0.0,2,0,2,1,3.0,6,Typ,1,Attchd,2005.0,RFn,2.0,556.0,TA,TA,Y,196,56,0,0,0,0,3,2006,WD ,12.551433829568632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
67,528445060,20,RL,73.0,8987.0,Pave,1,1,AllPub,Inside,Gtl,Somerst,Norm,Norm,1,1,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.0,2.0,PConc,4.0,3.0,none,Unf,0.0,Unf,0.0,1595.0,1595.0,GasA,3.0,Y,SBrkr,1595.0,0,0,1595.0,0.0,0.0,2,0,2,1,2.0,6,Typ,1,Attchd,2005.0,RFn,3.0,436.1825396825397,TA,TA,Y,144,0,0,0,0,0,5,2010,WD ,12.308177868467327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2227,909452102,20,RL,0.0,8908.039766702015,Pave,0,1,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1,1,4,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,1.0,2.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,1680.0,1680.0,GasA,2.0,Y,SBrkr,1680.0,0,0,1680.0,0.0,0.0,2,0,4,1,2.0,7,Typ,0,Attchd,1996.0,Unf,2.0,628.0,TA,TA,Y,152,0,0,0,0,0,6,2007,WD ,12.043553716032399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
669,535402270,20,RL,77.0,11500.0,Pave,0,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1,1,6,4,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,2.0,CBlock,3.0,2.0,No,BLQ,872.0,Rec,60.0,108.0,1040.0,GasA,2.0,Y,SBrkr,1040.0,0,0,1040.0,1.0,0.0,1,0,3,1,1.0,6,Min1,1,Attchd,1967.0,RFn,2.0,480.0,TA,TA,Y,0,0,156,0,0,0,5,2009,WD ,12.0015054797889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1772,528364110,60,RL,65.0,12257.0,Pave,0,1,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1,0,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.0,2.0,PConc,4.0,3.0,Av,LwQ,56.0,ALQ,64.0,1198.0,1318.0,GasA,3.0,Y,SBrkr,1328.0,1203,0,2531.0,0.0,0.0,2,1,4,1,2.0,9,Typ,1,Attchd,1995.0,RFn,3.0,752.0,TA,TA,Y,222,98,0,0,0,0,11,2007,WD ,12.577636201962656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1775,528376010,60,RL,82.0,9044.0,Pave,0,1,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1,0,8,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.0,3.0,PConc,4.0,3.0,No,GLQ,1225.0,Unf,0.0,100.0,1325.0,GasA,3.0,Y,SBrkr,1335.0,1203,0,2538.0,0.0,0.0,2,1,4,1,2.0,8,Typ,1,Attchd,1996.0,RFn,3.0,436.1825396825397,TA,TA,Y,198,92,0,0,0,0,5,2007,WD ,12.706847933442663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
403,527450280,160,RM,21.0,1680.0,Pave,1,1,AllPub,Inside,Gtl,BrDale,Norm,Norm,0,0,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.0,2.0,CBlock,3.0,3.0,No,BLQ,254.0,Unf,0.0,229.0,483.0,GasA,1.0,Y,SBrkr,483.0,504,0,987.0,1.0,0.0,1,1,2,1,1.0,5,Typ,0,Detchd,1973.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,7,2009,WD ,11.617285480294472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2792,907254050,60,RL,45.0,9468.0,Pave,0,1,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1,0,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.0,2.0,PConc,4.0,3.0,Mn,GLQ,639.0,Unf,0.0,201.0,840.0,GasA,3.0,Y,SBrkr,840.0,915,0,1755.0,1.0,0.0,2,1,3,1,1.0,7,Typ,1,Attchd,1999.0,RFn,2.0,530.0,TA,TA,Y,176,73,0,0,0,0,8,2006,WD ,12.273731294003989,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1247,535302130,20,RL,102.0,9373.0,Pave,0,1,AllPub,Corner,Gtl,NAmes,Norm,Norm,1,1,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.0,2.0,CBlock,3.0,3.0,No,Rec,500.0,LwQ,196.0,456.0,1152.0,GasA,1.0,Y,SBrkr,1152.0,0,0,1152.0,0.0,0.0,1,1,3,1,1.0,6,Typ,0,Detchd,1971.0,Unf,2.0,636.0,TA,TA,Y,0,0,0,0,0,0,5,2008,WD ,11.831379196088763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
384,527364030,60,FV,70.0,7000.0,Pave,1,1,AllPub,Inside,Gtl,Somerst,Norm,Norm,1,0,7,5,2003,2003,Gable,CompShg,CemntBd,CmentBd,None,2.0,2.0,PConc,4.0,3.0,Mn,GLQ,622.0,Unf,0.0,304.0,926.0,GasA,3.0,Y,SBrkr,1016.0,868,0,1884.0,1.0,0.0,2,1,3,1,3.0,7,Typ,1,Attchd,2003.0,RFn,2.0,581.0,TA,TA,Y,0,35,0,0,0,0,6,2009,WD ,12.392137188602963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
91,533130020,60,RL,107.0,10186.0,Pave,0,1,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1,0,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,2.0,2.0,PConc,4.0,3.0,No,GLQ,674.0,Unf,0.0,76.0,750.0,GasA,3.0,Y,SBrkr,1061.0,862,0,1923.0,1.0,0.0,2,1,3,1,2.0,8,Typ,1,Attchd,1992.0,RFn,2.0,564.0,TA,TA,Y,240,39,0,0,0,0,6,2010,WD ,12.154779351142624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
863,907250070,20,RL,90.0,11664.0,Pave,1,1,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1,1,7,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,2.0,2.0,PConc,4.0,3.0,Av,GLQ,1234.0,Unf,0.0,335.0,1569.0,GasA,3.0,Y,SBrkr,1611.0,0,0,1611.0,1.0,0.0,2,0,3,1,2.0,6,Typ,0,Attchd,2002.0,RFn,3.0,436.1825396825397,TA,TA,Y,262,93,0,0,0,0,9,2009,WD ,12.429216196844383,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1857,533252130,20,RL,90.0,10768.0,Pave,0,1,AllPub,Corner,Gtl,Veenker,Norm,Norm,1,1,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,2.0,3.0,CBlock,4.0,3.0,Gd,ALQ,1157.0,Unf,0.0,280.0,1437.0,GasA,1.0,Y,SBrkr,1437.0,0,0,1437.0,1.0,0.0,2,0,3,1,2.0,6,Typ,1,Attchd,1976.0,RFn,2.0,528.0,TA,TA,Y,0,21,0,0,180,0,7,2007,WD ,12.292250341771226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1870,534151180,60,RL,78.0,10530.0,Pave,1,1,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1,0,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,2.0,2.0,PConc,4.0,3.0,No,GLQ,819.0,Unf,0.0,329.0,1148.0,GasA,3.0,Y,SBrkr,1091.0,984,0,2075.0,1.0,0.0,2,1,3,1,2.0,8,Typ,1,Attchd,1993.0,Unf,2.0,473.0,TA,TA,Y,235,86,0,0,0,0,8,2007,WD ,12.449018824140563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2318,527108020,20,RL,50.0,14859.0,Pave,0,0,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1,1,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,2.0,2.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,1670.0,1670.0,GasA,3.0,Y,SBrkr,1670.0,0,0,1670.0,0.0,0.0,2,0,3,1,2.0,7,Typ,1,Attchd,2006.0,RFn,3.0,690.0,TA,TA,Y,144,60,0,0,0,0,8,2006,New,12.388394202324129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2100,906378150,20,RL,93.0,10481.0,Pave,0,1,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1,1,8,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,None,2.0,2.0,PConc,4.0,3.0,Av,Unf,0.0,Unf,0.0,2140.0,2140.0,GasA,3.0,Y,SBrkr,2140.0,0,0,2140.0,0.0,0.0,2,1,3,1,2.0,8,Typ,0,Attchd,2006.0,Fin,3.0,436.1825396825397,TA,TA,Y,136,32,0,0,0,0,6,2007,New,12.793859310432293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1213,534403080,80,RL,85.0,9350.0,Pave,1,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1,0,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,1.0,3.0,PConc,3.0,3.0,Gd,ALQ,633.0,Unf,0.0,586.0,1219.0,GasA,2.0,Y,SBrkr,1265.0,0,0,1265.0,0.0,1.0,2,0,3,1,2.0,6,Typ,1,Attchd,1965.0,RFn,2.0,502.0,TA,TA,Y,0,92,0,96,0,0,10,2008,WD ,12.100156419938624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2046,904101070,50,RL,138.0,8908.039766702015,Pave,0,0,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1,0,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,None,1.0,2.0,CBlock,3.0,3.0,No,Rec,152.0,BLQ,469.0,977.0,1598.0,GasA,1.0,Y,SBrkr,1636.0,971,479,3086.0,0.0,0.0,3,0,3,1,3.0,12,Maj1,1,none,0.0,none,0.0,0.0,No,No,Y,122,0,0,0,0,0,3,2007,WD ,12.20856952572876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
710,902205030,50,RM,50.0,5925.0,Pave,1,1,AllPub,Inside,Gtl,OldTown,Norm,Norm,1,0,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,1.0,2.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,600.0,600.0,Grav,0.0,N,SBrkr,600.0,368,0,968.0,0.0,0.0,1,0,2,1,1.0,6,Typ,0,none,0.0,none,0.0,0.0,No,No,Y,0,0,0,0,0,0,5,2009,WD ,10.542706391070517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2268,916455050,20,RL,0.0,6718.0,Pave,0,1,AllPub,Inside,Gtl,Timber,Norm,Norm,1,1,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.0,2.0,PConc,5.0,3.0,Mn,GLQ,250.0,Unf,0.0,1017.0,1267.0,GasA,3.0,Y,SBrkr,1312.0,0,0,1312.0,0.0,0.0,2,0,2,1,2.0,5,Typ,0,Attchd,2001.0,Unf,2.0,471.0,TA,TA,Y,256,28,0,0,0,0,1,2007,WD ,12.103486056755072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
816,906230010,90,RL,0.0,11855.0,Pave,1,1,AllPub,Inside,Gtl,SawyerW,Norm,Norm,0,0,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.0,2.0,PConc,5.0,3.0,No,GLQ,820.0,Unf,0.0,348.0,1168.0,GasA,3.0,Y,SBrkr,1168.0,1619,0,2787.0,2.0,0.0,4,2,6,2,1.0,8,Typ,2,BuiltIn,2000.0,Fin,4.0,436.1825396825397,TA,TA,Y,312,0,0,0,0,0,10,2009,WD ,12.504323669331189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
